Watson610,5,3,6XXsonicXX6,Round 3,6,,,,,
hi1234567208,5,4,masternoj,Round 3,6,,,,,
TheD902,5,2,fight2build,Round 3,6,,,,,
Ultramegazord,5,4,1Psyblade1,Round 3,6,,,,,
1Psyblade1,5,4,Morgan_Ladimore,Loser's bracket: Round 4,7,,,,,
Eteto,5,4,6XXsonicXX6,Loser's bracket: Round 4,7,,,,,
Minecraft_King_,5,3,Whitherunn,Loser's bracket: Round 4,7,,,,,
themonstaman,5,4,masternoj,Loser's bracket: Round 4,7,,,,,
Jptje,5,2,VentilathorX,Loser's bracket: Round 4,7,,,,,
Black9x,5,3,Finvpwner,Loser's bracket: Round 5,8,,,,,
1Psyblade1,5,2,Blubber123,Loser's bracket: Round 5,8,,,,,
Eteto,5,1,Minecraft_King_,Loser's bracket: Round 5,8,,,,,
Jptje,2,0,themonstaman,Loser's bracket: Round 5,8,,,,,
Jecth,5,1,Watson610,Round 4,9,,,,,
legostothemax,5,4,hi1234567208,Round 4,9,,,,,
FloppehFeesh,5,3,knusper77,Round 4,9,,,,,
Ultramegazord,5,1,TheD902,Round 4,9,,,,,
Watson610,5,4,Black9x,Loser's bracket: Round 6,10,,,,,
hi1234567208,5,0,1Psyblade1,Loser's bracket: Round 6,10,,,,,
Eteto,5,4,knusper77,Loser's bracket: Round 6,10,,,,,
Jptje,5,3,TheD902,Loser's bracket: Round 6,10,,,,,
hi1234567208,5,4,Watson610,Loser's bracket: Round 7,11,,,,,
Eteto,5,1,Jptje,Loser's bracket: Round 7,11,,,,,
Jecth,5,3,legostothemax,Round 5,12,,,,,
Ultramegazord,5,4,FloppehFeesh,Round 5,12,,,,,
FloppehFeesh,5,4,hi1234567208,Loser's bracket: Round 8,13,,,,,
Eteto,5,4,legostothemax,Loser's bracket: Round 8,13,,,,,
Eteto,5,4,FloppehFeesh,Loser's bracket: Round 9,14,,,,,
Jecth,5,0,Ultramegazord,Semifinals,15,,,,,
Eteto,5,3,Ultramegazord,Loser's bracket: Round 10,16,,,,,
Eteto,5,0,Jecth,Final,17,,,,,
